loc,ts,tempC,humidity,pressure,windGustKmph
Punjab,2018-09-23 00:00:00,22,92,1011,42
Punjab,2018-09-23 03:00:00,22,93,1011,35
Punjab,2018-09-23 06:00:00,23,90,1011,33
Punjab,2018-09-23 09:00:00,25,80,1012,33
Punjab,2018-09-23 12:00:00,27,88,1011,36
Punjab,2018-09-23 15:00:00,24,94,1009,33
Punjab,2018-09-23 18:00:00,24,94,1010,21
Punjab,2018-09-23 21:00:00,23,93,1011,20
Punjab,2018-09-24 00:00:00,23,94,1009,21
Punjab,2018-09-24 03:00:00,22,94,1008,20
Punjab,2018-09-24 06:00:00,23,89,1009,27
Punjab,2018-09-24 09:00:00,22,91,1009,21
Punjab,2018-09-24 12:00:00,23,92,1009,26
Punjab,2018-09-24 15:00:00,23,93,1007,27
Punjab,2018-09-24 18:00:00,21,92,1008,19
Punjab,2018-09-24 21:00:00,22,91,1010,18
Punjab,2018-09-25 00:00:00,22,88,1009,12
Punjab,2018-09-25 03:00:00,22,90,1008,13
Punjab,2018-09-25 06:00:00,22,80,1009,10
Punjab,2018-09-25 09:00:00,27,67,1010,18
Punjab,2018-09-25 12:00:00,29,61,1009,18
Punjab,2018-09-25 15:00:00,31,70,1008,16
Punjab,2018-09-25 18:00:00,25,76,1009,8
Punjab,2018-09-25 21:00:00,24,78,1009,8
Punjab,2018-09-26 00:00:00,23,82,1008,4
Punjab,2018-09-26 03:00:00,21,89,1008,8
Punjab,2018-09-26 06:00:00,23,79,1009,11
Punjab,2018-09-26 09:00:00,28,61,1008,15
Punjab,2018-09-26 12:00:00,31,51,1007,18
Punjab,2018-09-26 15:00:00,32,59,1007,18
Punjab,2018-09-26 18:00:00,28,67,1007,9
Punjab,2018-09-26 21:00:00,25,73,1009,7
Punjab,2018-09-27 00:00:00,24,74,1009,3
Punjab,2018-09-27 03:00:00,23,78,1009,6
Punjab,2018-09-27 06:00:00,24,75,1010,5
Punjab,2018-09-27 09:00:00,30,56,1009,7
Punjab,2018-09-27 12:00:00,33,44,1008,16
Punjab,2018-09-27 15:00:00,33,54,1008,13
Punjab,2018-09-27 18:00:00,28,63,1008,12
Punjab,2018-09-27 21:00:00,26,71,1010,8
Punjab,2018-09-28 00:00:00,26,74,1010,6
Punjab,2018-09-28 03:00:00,23,76,1009,4
Punjab,2018-09-28 06:00:00,25,70,1011,8
Punjab,2018-09-28 09:00:00,29,53,1011,6
Punjab,2018-09-28 12:00:00,32,43,1009,14
Punjab,2018-09-28 15:00:00,31,53,1009,15
Punjab,2018-09-28 18:00:00,27,62,1009,10
Punjab,2018-09-28 21:00:00,25,67,1011,10
Punjab,2018-09-29 00:00:00,24,68,1011,9
Punjab,2018-09-29 03:00:00,23,65,1010,7
Punjab,2018-09-29 06:00:00,23,56,1011,6
Punjab,2018-09-29 09:00:00,29,41,1012,12
Punjab,2018-09-29 12:00:00,32,37,1010,16
Punjab,2018-09-29 15:00:00,31,48,1010,18
Punjab,2018-09-29 18:00:00,26,50,1011,11
Punjab,2018-09-29 21:00:00,24,52,1011,7
Punjab,2018-09-30 00:00:00,23,53,1011,6
Punjab,2018-09-30 03:00:00,22,55,1010,10
Punjab,2018-09-30 06:00:00,22,52,1011,7
Punjab,2018-09-30 09:00:00,28,41,1011,13
Punjab,2018-09-30 12:00:00,32,37,1009,17
Punjab,2018-09-30 15:00:00,30,50,1009,21
Punjab,2018-09-30 18:00:00,26,53,1009,12
Punjab,2018-09-30 21:00:00,24,55,1010,6
Punjab,2018-10-01 00:00:00,24,55,1010,7
Punjab,2018-10-01 03:00:00,22,48,1009,7
Punjab,2018-10-01 06:00:00,22,42,1010,5
Punjab,2018-10-01 09:00:00,29,31,1010,6
Punjab,2018-10-01 12:00:00,32,30,1009,11
Punjab,2018-10-01 15:00:00,33,43,1009,11
Punjab,2018-10-01 18:00:00,29,45,1009,10
Punjab,2018-10-01 21:00:00,25,46,1011,9
Punjab,2018-10-02 00:00:00,24,47,1011,10
Punjab,2018-10-02 03:00:00,23,40,1010,8
Punjab,2018-10-02 06:00:00,22,41,1011,2
Punjab,2018-10-02 09:00:00,29,31,1012,6
Punjab,2018-10-02 12:00:00,33,28,1010,11
Punjab,2018-10-02 15:00:00,31,40,1010,10
Punjab,2018-10-02 18:00:00,27,42,1010,11
Punjab,2018-10-02 21:00:00,24,45,1011,7
Punjab,2018-10-03 00:00:00,23,46,1010,7
Punjab,2018-10-03 03:00:00,22,45,1009,8
Punjab,2018-10-03 06:00:00,23,40,1010,6
Punjab,2018-10-03 09:00:00,29,29,1011,7
Punjab,2018-10-03 12:00:00,33,26,1010,10
Punjab,2018-10-03 15:00:00,33,38,1008,8
Punjab,2018-10-03 18:00:00,28,45,1010,22
Punjab,2018-10-03 21:00:00,25,41,1011,8
Punjab,2018-10-04 00:00:00,23,45,1011,11
Punjab,2018-10-04 03:00:00,22,44,1010,9
Punjab,2018-10-04 06:00:00,21,49,1013,8
Punjab,2018-10-04 09:00:00,27,38,1012,7
Punjab,2018-10-04 12:00:00,32,26,1011,13
Punjab,2018-10-04 15:00:00,32,37,1010,13
Punjab,2018-10-04 18:00:00,27,41,1011,18
Punjab,2018-10-04 21:00:00,23,42,1013,11
Punjab,2018-10-05 00:00:00,22,41,1013,11
Punjab,2018-10-05 03:00:00,22,39,1012,3
Punjab,2018-10-05 06:00:00,22,41,1015,7
Punjab,2018-10-05 09:00:00,28,28,1014,6
Punjab,2018-10-05 12:00:00,32,23,1012,12
Punjab,2018-10-05 15:00:00,33,36,1012,13
Punjab,2018-10-05 18:00:00,27,40,1013,18
Punjab,2018-10-05 21:00:00,23,41,1013,7
Punjab,2018-10-06 00:00:00,22,39,1012,6
Punjab,2018-10-06 03:00:00,20,36,1013,11
Punjab,2018-10-06 06:00:00,22,34,1013,5
Punjab,2018-10-06 09:00:00,28,25,1013,10
Punjab,2018-10-06 12:00:00,32,24,1011,14
Punjab,2018-10-06 15:00:00,31,36,1011,19
Punjab,2018-10-06 18:00:00,26,40,1012,16
Punjab,2018-10-06 21:00:00,22,40,1012,9
Punjab,2018-10-07 00:00:00,22,37,1012,4
Punjab,2018-10-07 03:00:00,20,35,1011,7
Punjab,2018-10-07 06:00:00,21,34,1013,5
Punjab,2018-10-07 09:00:00,28,26,1012,5
Punjab,2018-10-07 12:00:00,32,23,1011,11
Punjab,2018-10-07 15:00:00,31,34,1010,13
Punjab,2018-10-07 18:00:00,26,38,1011,13
Punjab,2018-10-07 21:00:00,24,44,1012,7
Punjab,2018-10-08 00:00:00,22,47,1011,8
Punjab,2018-10-08 03:00:00,21,49,1011,5
Punjab,2018-10-08 06:00:00,21,45,1012,7
Punjab,2018-10-08 09:00:00,28,30,1011,5
Punjab,2018-10-08 12:00:00,32,25,1009,9
Punjab,2018-10-08 15:00:00,33,34,1008,8
Punjab,2018-10-08 18:00:00,27,38,1009,12
Punjab,2018-10-08 21:00:00,23,44,1009,12
Meghalaya,2018-09-12 00:00:00,20,98,1009,32
Meghalaya,2018-09-12 03:00:00,20,98,1007,30
Meghalaya,2018-09-12 06:00:00,19,95,1008,25
Meghalaya,2018-09-12 09:00:00,21,90,1008,37
Meghalaya,2018-09-12 12:00:00,21,88,1007,37
Meghalaya,2018-09-12 15:00:00,19,98,1005,33
Meghalaya,2018-09-12 18:00:00,20,98,1006,25
Meghalaya,2018-09-12 21:00:00,20,98,1008,28
Meghalaya,2018-09-13 00:00:00,20,98,1006,39
Meghalaya,2018-09-13 03:00:00,20,98,1006,35
Meghalaya,2018-09-13 06:00:00,19,96,1007,32
Meghalaya,2018-09-13 09:00:00,22,87,1009,35
Meghalaya,2018-09-13 12:00:00,23,80,1007,30
Meghalaya,2018-09-13 15:00:00,19,96,1005,23
Meghalaya,2018-09-13 18:00:00,18,97,1007,17
Meghalaya,2018-09-13 21:00:00,19,95,1009,25
Meghalaya,2018-09-14 00:00:00,19,96,1009,29
Meghalaya,2018-09-14 03:00:00,20,96,1008,20
Meghalaya,2018-09-14 06:00:00,21,83,1009,21
Meghalaya,2018-09-14 09:00:00,23,84,1011,29
Meghalaya,2018-09-14 12:00:00,22,87,1008,25
Meghalaya,2018-09-14 15:00:00,20,97,1007,18
Meghalaya,2018-09-14 18:00:00,20,98,1009,16
Meghalaya,2018-09-14 21:00:00,19,97,1011,9
Meghalaya,2018-09-15 00:00:00,18,96,1010,9
Meghalaya,2018-09-15 03:00:00,17,96,1009,5
Meghalaya,2018-09-15 06:00:00,20,83,1011,6
Meghalaya,2018-09-15 09:00:00,22,84,1013,19
Meghalaya,2018-09-15 12:00:00,23,85,1010,20
Meghalaya,2018-09-15 15:00:00,21,95,1007,16
Meghalaya,2018-09-15 18:00:00,20,97,1009,3
Meghalaya,2018-09-15 21:00:00,20,96,1011,4
Meghalaya,2018-09-16 00:00:00,18,95,1010,8
Meghalaya,2018-09-16 03:00:00,18,94,1009,7
Meghalaya,2018-09-16 06:00:00,21,80,1010,9
Meghalaya,2018-09-16 09:00:00,24,73,1010,18
Meghalaya,2018-09-16 12:00:00,24,75,1007,17
Meghalaya,2018-09-16 15:00:00,21,91,1005,16
Meghalaya,2018-09-16 18:00:00,22,95,1006,4
Meghalaya,2018-09-16 21:00:00,20,95,1008,1
Meghalaya,2018-09-17 00:00:00,19,94,1008,10
Meghalaya,2018-09-17 03:00:00,19,94,1007,6
Meghalaya,2018-09-17 06:00:00,21,76,1008,4
Meghalaya,2018-09-17 09:00:00,25,65,1008,13
Meghalaya,2018-09-17 12:00:00,25,74,1005,15
Meghalaya,2018-09-17 15:00:00,22,91,1003,10
Meghalaya,2018-09-17 18:00:00,21,96,1005,6
Meghalaya,2018-09-17 21:00:00,20,95,1008,6
Meghalaya,2018-09-18 00:00:00,19,94,1008,3
Meghalaya,2018-09-18 03:00:00,19,93,1007,5
Meghalaya,2018-09-18 06:00:00,21,77,1007,9
Meghalaya,2018-09-18 09:00:00,26,64,1008,17
Meghalaya,2018-09-18 12:00:00,26,72,1005,16
Meghalaya,2018-09-18 15:00:00,23,91,1004,14
Meghalaya,2018-09-18 18:00:00,22,96,1006,7
Meghalaya,2018-09-18 21:00:00,21,96,1009,1
Meghalaya,2018-09-19 00:00:00,21,95,1009,7
Meghalaya,2018-09-19 03:00:00,19,94,1008,8
Meghalaya,2018-09-19 06:00:00,21,78,1010,15
Meghalaya,2018-09-19 09:00:00,25,72,1010,22
Meghalaya,2018-09-19 12:00:00,24,79,1007,24
Meghalaya,2018-09-19 15:00:00,22,93,1005,17
Meghalaya,2018-09-19 18:00:00,21,93,1008,8
Meghalaya,2018-09-19 21:00:00,20,93,1009,8
Meghalaya,2018-09-20 00:00:00,20,92,1009,13
Meghalaya,2018-09-20 03:00:00,19,91,1008,12
Meghalaya,2018-09-20 06:00:00,21,80,1011,19
Meghalaya,2018-09-20 09:00:00,22,80,1012,24
Meghalaya,2018-09-20 12:00:00,23,84,1010,18
Meghalaya,2018-09-20 15:00:00,20,93,1009,20
Meghalaya,2018-09-20 18:00:00,19,92,1011,4
Meghalaya,2018-09-20 21:00:00,19,88,1013,15
Meghalaya,2018-09-21 00:00:00,19,88,1013,12
Meghalaya,2018-09-21 03:00:00,19,88,1012,11
Meghalaya,2018-09-21 06:00:00,22,76,1013,5
Meghalaya,2018-09-21 09:00:00,24,82,1015,18
Meghalaya,2018-09-21 12:00:00,23,86,1012,21
Meghalaya,2018-09-21 15:00:00,20,95,1011,19
Meghalaya,2018-09-21 18:00:00,19,97,1014,12
Meghalaya,2018-09-21 21:00:00,19,95,1016,10
Meghalaya,2018-09-22 00:00:00,18,93,1016,13
Meghalaya,2018-09-22 03:00:00,19,93,1015,16
Meghalaya,2018-09-22 06:00:00,21,77,1015,12
Meghalaya,2018-09-22 09:00:00,23,83,1016,18
Meghalaya,2018-09-22 12:00:00,22,85,1013,20
Meghalaya,2018-09-22 15:00:00,20,96,1012,14
Meghalaya,2018-09-22 18:00:00,20,98,1014,7
Meghalaya,2018-09-22 21:00:00,18,96,1016,11
Meghalaya,2018-09-23 00:00:00,18,95,1015,14
Meghalaya,2018-09-23 03:00:00,18,95,1014,13
Meghalaya,2018-09-23 06:00:00,19,83,1016,13
Meghalaya,2018-09-23 09:00:00,22,84,1015,15
Meghalaya,2018-09-23 12:00:00,22,88,1013,17
Meghalaya,2018-09-23 15:00:00,20,96,1011,12
Meghalaya,2018-09-23 18:00:00,20,97,1013,11
Meghalaya,2018-09-23 21:00:00,19,98,1014,11
Meghalaya,2018-09-24 00:00:00,19,98,1013,15
Meghalaya,2018-09-24 03:00:00,18,97,1012,16
Meghalaya,2018-09-24 06:00:00,21,80,1013,21
Meghalaya,2018-09-24 09:00:00,24,73,1012,26
Meghalaya,2018-09-24 12:00:00,23,81,1010,26
Meghalaya,2018-09-24 15:00:00,21,96,1009,23
Meghalaya,2018-09-24 18:00:00,20,97,1010,15
Meghalaya,2018-09-24 21:00:00,19,96,1012,21
Meghalaya,2018-09-25 00:00:00,19,96,1011,21
Meghalaya,2018-09-25 03:00:00,19,97,1010,20
Meghalaya,2018-09-25 06:00:00,20,86,1011,24
Meghalaya,2018-09-25 09:00:00,20,89,1012,26
Meghalaya,2018-09-25 12:00:00,21,92,1009,27
Meghalaya,2018-09-25 15:00:00,20,98,1007,20
Meghalaya,2018-09-25 18:00:00,20,98,1008,12
Meghalaya,2018-09-25 21:00:00,19,98,1010,18
Meghalaya,2018-09-26 00:00:00,19,98,1009,19
Meghalaya,2018-09-26 03:00:00,19,99,1009,22
Meghalaya,2018-09-26 06:00:00,20,93,1010,21
Meghalaya,2018-09-26 09:00:00,22,89,1011,23
Meghalaya,2018-09-26 12:00:00,22,89,1009,24
Meghalaya,2018-09-26 15:00:00,21,96,1007,23
Meghalaya,2018-09-26 18:00:00,20,98,1010,8
Meghalaya,2018-09-26 21:00:00,19,98,1011,18
Meghalaya,2018-09-27 00:00:00,19,97,1011,17
Meghalaya,2018-09-27 03:00:00,19,97,1009,15
Meghalaya,2018-09-27 06:00:00,20,89,1011,18
Meghalaya,2018-09-27 09:00:00,23,80,1011,16
Meghalaya,2018-09-27 12:00:00,22,86,1010,17
Meghalaya,2018-09-27 15:00:00,21,95,1008,14
Meghalaya,2018-09-27 18:00:00,19,97,1011,9
Meghalaya,2018-09-27 21:00:00,18,97,1012,13
Meghalaya,2018-09-28 00:00:00,18,97,1012,13
Meghalaya,2018-09-28 03:00:00,18,97,1010,11
Meghalaya,2018-09-28 06:00:00,19,81,1012,14
Meghalaya,2018-09-28 09:00:00,23,81,1012,10
Meghalaya,2018-09-28 12:00:00,22,89,1010,15
Meghalaya,2018-09-28 15:00:00,21,96,1008,15
Meghalaya,2018-09-28 18:00:00,20,97,1012,7
Meghalaya,2018-09-28 21:00:00,18,97,1013,6
Meghalaya,2018-09-29 00:00:00,18,97,1012,7
Meghalaya,2018-09-29 03:00:00,18,96,1011,10
Meghalaya,2018-09-29 06:00:00,20,87,1012,6
Meghalaya,2018-09-29 09:00:00,23,84,1012,10
Meghalaya,2018-09-29 12:00:00,22,87,1010,13
Meghalaya,2018-09-29 15:00:00,21,94,1008,13
Meghalaya,2018-09-29 18:00:00,20,97,1011,13
Meghalaya,2018-09-29 21:00:00,19,97,1012,12
Meghalaya,2018-09-30 00:00:00,18,97,1011,13
Meghalaya,2018-09-30 03:00:00,18,96,1010,12
Meghalaya,2018-09-30 06:00:00,19,86,1012,14
Meghalaya,2018-09-30 09:00:00,22,88,1012,15
Meghalaya,2018-09-30 12:00:00,22,89,1009,16
Meghalaya,2018-09-30 15:00:00,21,95,1007,15
Meghalaya,2018-09-30 18:00:00,19,97,1010,13
Meghalaya,2018-09-30 21:00:00,19,97,1012,15
Meghalaya,2018-10-01 00:00:00,19,97,1011,15
Meghalaya,2018-10-01 03:00:00,18,96,1011,17
Meghalaya,2018-10-01 06:00:00,19,77,1012,16
Meghalaya,2018-10-01 09:00:00,24,64,1013,16
Meghalaya,2018-10-01 12:00:00,23,70,1010,23
Meghalaya,2018-10-01 15:00:00,21,91,1008,21
Meghalaya,2018-10-01 18:00:00,19,95,1011,6
Meghalaya,2018-10-01 21:00:00,17,95,1013,16
Meghalaya,2018-10-02 00:00:00,18,94,1013,15
Meghalaya,2018-10-02 03:00:00,16,94,1011,18
Meghalaya,2018-10-02 06:00:00,19,73,1014,18
Meghalaya,2018-10-02 09:00:00,22,69,1013,19
Meghalaya,2018-10-02 12:00:00,21,82,1010,18
Meghalaya,2018-10-02 15:00:00,20,93,1009,14
Meghalaya,2018-10-02 18:00:00,19,94,1012,9
Meghalaya,2018-10-02 21:00:00,18,94,1013,7
Meghalaya,2018-10-03 00:00:00,16,95,1012,11
Meghalaya,2018-10-03 03:00:00,15,94,1012,14
Meghalaya,2018-10-03 06:00:00,18,72,1013,15
Meghalaya,2018-10-03 09:00:00,22,67,1014,12
Meghalaya,2018-10-03 12:00:00,22,75,1012,13
Meghalaya,2018-10-03 15:00:00,19,92,1010,12
Meghalaya,2018-10-03 18:00:00,18,94,1012,1
Meghalaya,2018-10-03 21:00:00,17,95,1015,6
Meghalaya,2018-10-04 00:00:00,16,96,1014,4
Meghalaya,2018-10-04 03:00:00,16,96,1013,3
Meghalaya,2018-10-04 06:00:00,18,76,1015,4
Meghalaya,2018-10-04 09:00:00,22,70,1015,9
Meghalaya,2018-10-04 12:00:00,22,70,1012,11
Meghalaya,2018-10-04 15:00:00,19,91,1011,13
Meghalaya,2018-10-04 18:00:00,18,93,1013,2
Meghalaya,2018-10-04 21:00:00,16,92,1015,11
Meghalaya,2018-10-05 00:00:00,16,92,1014,9
Meghalaya,2018-10-05 03:00:00,17,93,1014,3
Meghalaya,2018-10-05 06:00:00,19,80,1015,3
Meghalaya,2018-10-05 09:00:00,22,71,1016,9
Meghalaya,2018-10-05 12:00:00,22,73,1012,12
Meghalaya,2018-10-05 15:00:00,19,91,1011,12
Meghalaya,2018-10-05 18:00:00,18,93,1013,6
Meghalaya,2018-10-05 21:00:00,17,94,1014,5
Meghalaya,2018-10-06 00:00:00,16,94,1014,5
Meghalaya,2018-10-06 03:00:00,15,94,1012,6
Meghalaya,2018-10-06 06:00:00,18,74,1014,10
Meghalaya,2018-10-06 09:00:00,22,72,1015,9
Meghalaya,2018-10-06 12:00:00,22,73,1012,14
Meghalaya,2018-10-06 15:00:00,19,92,1010,12
Meghalaya,2018-10-06 18:00:00,17,95,1012,5
Meghalaya,2018-10-06 21:00:00,16,95,1014,7
Meghalaya,2018-10-07 00:00:00,15,94,1013,11
Meghalaya,2018-10-07 03:00:00,15,92,1013,10
Meghalaya,2018-10-07 06:00:00,18,78,1015,9
Meghalaya,2018-10-07 09:00:00,22,67,1015,10
Meghalaya,2018-10-07 12:00:00,22,68,1011,16
Meghalaya,2018-10-07 15:00:00,18,91,1010,13
Meghalaya,2018-10-07 18:00:00,17,94,1012,5
Meghalaya,2018-10-07 21:00:00,15,94,1013,11
Meghalaya,2018-10-08 00:00:00,14,93,1013,13
Meghalaya,2018-10-08 03:00:00,14,93,1012,13
Meghalaya,2018-10-08 06:00:00,17,72,1013,14
Meghalaya,2018-10-08 09:00:00,22,68,1013,11
Meghalaya,2018-10-08 12:00:00,21,70,1010,16
Meghalaya,2018-10-08 15:00:00,18,91,1010,13
Meghalaya,2018-10-08 18:00:00,16,93,1011,9
Meghalaya,2018-10-08 21:00:00,14,93,1013,16
Telangana,2018-09-12 00:00:00,25,65,1010,3
Telangana,2018-09-12 03:00:00,24,66,1010,11
Telangana,2018-09-12 06:00:00,24,58,1011,13
Telangana,2018-09-12 09:00:00,28,45,1012,19
Telangana,2018-09-12 12:00:00,30,41,1009,19
Telangana,2018-09-12 15:00:00,29,53,1007,18
Telangana,2018-09-12 18:00:00,27,62,1008,12
Telangana,2018-09-12 21:00:00,26,63,1008,8
Telangana,2018-09-13 00:00:00,24,67,1007,8
Telangana,2018-09-13 03:00:00,23,69,1008,3
Telangana,2018-09-13 06:00:00,24,58,1009,8
Telangana,2018-09-13 09:00:00,29,50,1010,13
Telangana,2018-09-13 12:00:00,31,45,1008,15
Telangana,2018-09-13 15:00:00,31,50,1007,15
Telangana,2018-09-13 18:00:00,29,61,1008,12
Telangana,2018-09-13 21:00:00,26,65,1009,8
Telangana,2018-09-14 00:00:00,24,68,1008,5
Telangana,2018-09-14 03:00:00,23,70,1008,6
Telangana,2018-09-14 06:00:00,25,61,1009,7
Telangana,2018-09-14 09:00:00,29,39,1009,13
Telangana,2018-09-14 12:00:00,32,35,1008,13
Telangana,2018-09-14 15:00:00,31,39,1008,14
Telangana,2018-09-14 18:00:00,29,56,1009,12
Telangana,2018-09-14 21:00:00,27,62,1010,7
Telangana,2018-09-15 00:00:00,26,66,1009,6
Telangana,2018-09-15 03:00:00,25,69,1009,4
Telangana,2018-09-15 06:00:00,25,58,1011,4
Telangana,2018-09-15 09:00:00,28,41,1011,15
Telangana,2018-09-15 12:00:00,31,40,1009,17
Telangana,2018-09-15 15:00:00,31,46,1007,18
Telangana,2018-09-15 18:00:00,28,62,1008,18
Telangana,2018-09-15 21:00:00,26,66,1009,12
Telangana,2018-09-16 00:00:00,24,65,1008,12
Telangana,2018-09-16 03:00:00,24,66,1008,10
Telangana,2018-09-16 06:00:00,26,60,1009,13
Telangana,2018-09-16 09:00:00,30,45,1009,22
Telangana,2018-09-16 12:00:00,32,46,1007,27
Telangana,2018-09-16 15:00:00,31,53,1006,23
Telangana,2018-09-16 18:00:00,28,66,1007,21
Telangana,2018-09-16 21:00:00,27,69,1007,14
Telangana,2018-09-17 00:00:00,25,71,1006,10
Telangana,2018-09-17 03:00:00,25,72,1007,13
Telangana,2018-09-17 06:00:00,26,64,1007,19
Telangana,2018-09-17 09:00:00,29,48,1007,25
Telangana,2018-09-17 12:00:00,32,43,1005,26
Telangana,2018-09-17 15:00:00,28,56,1005,21
Telangana,2018-09-17 18:00:00,25,64,1007,18
Telangana,2018-09-17 21:00:00,24,71,1008,14
Telangana,2018-09-18 00:00:00,24,76,1007,14
Telangana,2018-09-18 03:00:00,24,75,1007,20
Telangana,2018-09-18 06:00:00,24,66,1008,21
Telangana,2018-09-18 09:00:00,28,49,1007,29
Telangana,2018-09-18 12:00:00,30,48,1005,29
Telangana,2018-09-18 15:00:00,29,56,1005,28
Telangana,2018-09-18 18:00:00,27,63,1007,10
Telangana,2018-09-18 21:00:00,25,63,1007,4
Telangana,2018-09-19 00:00:00,25,67,1007,13
Telangana,2018-09-19 03:00:00,24,71,1007,22
Telangana,2018-09-19 06:00:00,25,65,1008,24
Telangana,2018-09-19 09:00:00,28,48,1008,29
Telangana,2018-09-19 12:00:00,30,49,1006,27
Telangana,2018-09-19 15:00:00,28,57,1005,21
Telangana,2018-09-19 18:00:00,26,63,1006,12
Telangana,2018-09-19 21:00:00,25,68,1006,15
Telangana,2018-09-20 00:00:00,25,73,1005,17
Telangana,2018-09-20 03:00:00,24,74,1005,22
Telangana,2018-09-20 06:00:00,25,67,1005,20
Telangana,2018-09-20 09:00:00,28,50,1005,28
Telangana,2018-09-20 12:00:00,30,52,1003,30
Telangana,2018-09-20 15:00:00,28,60,1003,29
Telangana,2018-09-20 18:00:00,26,65,1003,18
Telangana,2018-09-20 21:00:00,25,66,1004,18
Telangana,2018-09-21 00:00:00,25,70,1003,22
Telangana,2018-09-21 03:00:00,24,77,1003,22
Telangana,2018-09-21 06:00:00,24,81,1005,24
Telangana,2018-09-21 09:00:00,23,82,1005,34
Telangana,2018-09-21 12:00:00,23,80,1004,35
Telangana,2018-09-21 15:00:00,23,79,1003,35
Telangana,2018-09-21 18:00:00,23,83,1005,34
Telangana,2018-09-21 21:00:00,23,83,1006,28
Telangana,2018-09-22 00:00:00,22,82,1007,35
Telangana,2018-09-22 03:00:00,22,74,1007,30
Telangana,2018-09-22 06:00:00,23,72,1009,28
Telangana,2018-09-22 09:00:00,25,80,1009,31
Telangana,2018-09-22 12:00:00,28,72,1007,31
Telangana,2018-09-22 15:00:00,29,63,1007,25
Telangana,2018-09-22 18:00:00,27,71,1009,9
Telangana,2018-09-22 21:00:00,25,70,1010,10
Telangana,2018-09-23 00:00:00,24,82,1010,15
Telangana,2018-09-23 03:00:00,24,85,1011,13
Telangana,2018-09-23 06:00:00,24,72,1013,12
Telangana,2018-09-23 09:00:00,29,51,1013,18
Telangana,2018-09-23 12:00:00,31,43,1011,17
Telangana,2018-09-23 15:00:00,31,50,1009,13
Telangana,2018-09-23 18:00:00,28,57,1011,8
Telangana,2018-09-23 21:00:00,26,62,1012,2
Telangana,2018-09-24 00:00:00,24,69,1011,9
Telangana,2018-09-24 03:00:00,23,78,1012,10
Telangana,2018-09-24 06:00:00,25,70,1012,12
Telangana,2018-09-24 09:00:00,30,47,1012,19
Telangana,2018-09-24 12:00:00,31,44,1010,16
Telangana,2018-09-24 15:00:00,30,47,1009,9
Telangana,2018-09-24 18:00:00,27,55,1010,7
Telangana,2018-09-24 21:00:00,26,64,1012,8
Telangana,2018-09-25 00:00:00,25,69,1010,9
Telangana,2018-09-25 03:00:00,25,70,1010,6
Telangana,2018-09-25 06:00:00,25,59,1011,2
Telangana,2018-09-25 09:00:00,29,44,1012,15
Telangana,2018-09-25 12:00:00,31,45,1010,16
Telangana,2018-09-25 15:00:00,30,57,1008,15
Telangana,2018-09-25 18:00:00,27,65,1009,10
Telangana,2018-09-25 21:00:00,26,66,1010,6
Telangana,2018-09-26 00:00:00,24,69,1009,5
Telangana,2018-09-26 03:00:00,24,72,1009,6
Telangana,2018-09-26 06:00:00,24,63,1010,14
Telangana,2018-09-26 09:00:00,29,48,1011,14
Telangana,2018-09-26 12:00:00,30,48,1008,17
Telangana,2018-09-26 15:00:00,28,58,1007,19
Telangana,2018-09-26 18:00:00,26,68,1009,14
Telangana,2018-09-26 21:00:00,25,70,1009,6
Telangana,2018-09-27 00:00:00,24,72,1009,6
Telangana,2018-09-27 03:00:00,24,73,1009,3
Telangana,2018-09-27 06:00:00,24,66,1010,6
Telangana,2018-09-27 09:00:00,29,51,1010,14
Telangana,2018-09-27 12:00:00,31,52,1008,16
Telangana,2018-09-27 15:00:00,29,59,1007,20
Telangana,2018-09-27 18:00:00,27,67,1010,13
Telangana,2018-09-27 21:00:00,25,73,1010,9
Telangana,2018-09-28 00:00:00,24,77,1009,9
Telangana,2018-09-28 03:00:00,24,80,1010,5
Telangana,2018-09-28 06:00:00,25,72,1011,10
Telangana,2018-09-28 09:00:00,28,57,1011,22
Telangana,2018-09-28 12:00:00,30,54,1008,24
Telangana,2018-09-28 15:00:00,29,59,1008,22
Telangana,2018-09-28 18:00:00,27,71,1010,12
Telangana,2018-09-28 21:00:00,25,71,1011,7
Telangana,2018-09-29 00:00:00,25,76,1010,8
Telangana,2018-09-29 03:00:00,24,78,1010,7
Telangana,2018-09-29 06:00:00,24,69,1012,7
Telangana,2018-09-29 09:00:00,29,53,1012,21
Telangana,2018-09-29 12:00:00,31,48,1009,21
Telangana,2018-09-29 15:00:00,30,56,1008,26
Telangana,2018-09-29 18:00:00,26,63,1010,11
Telangana,2018-09-29 21:00:00,25,68,1010,5
Telangana,2018-09-30 00:00:00,24,72,1010,4
Telangana,2018-09-30 03:00:00,24,73,1010,6
Telangana,2018-09-30 06:00:00,25,65,1011,8
Telangana,2018-09-30 09:00:00,30,50,1011,22
Telangana,2018-09-30 12:00:00,32,46,1008,21
Telangana,2018-09-30 15:00:00,30,54,1008,24
Telangana,2018-09-30 18:00:00,27,61,1009,12
Telangana,2018-09-30 21:00:00,26,65,1010,6
Telangana,2018-10-01 00:00:00,25,67,1010,6
Telangana,2018-10-01 03:00:00,24,68,1010,9
Telangana,2018-10-01 06:00:00,25,64,1011,11
Telangana,2018-10-01 09:00:00,29,52,1011,18
Telangana,2018-10-01 12:00:00,32,48,1008,22
