loc,ts,tempC,humidity,pressure,windGustKmph,precipMM,weatherDescValue
Dadra and Nagar Haveli,2018-09-23 12:00:00,29,77,1010,42,0.0,Sunny
Dadra and Nagar Haveli,2018-09-23 15:00:00,28,80,1009,39,0.0,Sunny
Dadra and Nagar Haveli,2018-09-23 18:00:00,27,88,1011,32,0.0,Clear
Dadra and Nagar Haveli,2018-09-23 21:00:00,26,91,1012,21,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-24 00:00:00,25,92,1011,20,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-24 03:00:00,25,91,1011,20,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-24 06:00:00,27,85,1012,19,0.0,Cloudy
Dadra and Nagar Haveli,2018-09-24 09:00:00,29,70,1012,23,0.0,Sunny
Dadra and Nagar Haveli,2018-09-24 12:00:00,30,73,1011,27,0.0,Sunny
Dadra and Nagar Haveli,2018-09-24 15:00:00,29,77,1010,27,0.0,Sunny
Dadra and Nagar Haveli,2018-09-24 18:00:00,27,85,1011,21,0.0,Clear
Dadra and Nagar Haveli,2018-09-24 21:00:00,26,89,1012,13,0.0,Clear
Dadra and Nagar Haveli,2018-09-25 00:00:00,25,89,1011,12,0.0,Clear
Dadra and Nagar Haveli,2018-09-25 03:00:00,25,88,1011,11,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-25 06:00:00,27,82,1013,8,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-09-25 09:00:00,29,66,1012,15,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-09-25 12:00:00,30,70,1011,23,0.0,Sunny
Dadra and Nagar Haveli,2018-09-25 15:00:00,30,73,1009,24,0.0,Sunny
Dadra and Nagar Haveli,2018-09-25 18:00:00,26,82,1010,17,0.0,Clear
Dadra and Nagar Haveli,2018-09-25 21:00:00,25,85,1011,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-26 00:00:00,24,88,1010,9,0.0,Clear
Dadra and Nagar Haveli,2018-09-26 03:00:00,24,90,1010,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-26 06:00:00,25,80,1011,9,0.0,Sunny
Dadra and Nagar Haveli,2018-09-26 09:00:00,30,64,1011,9,0.0,Sunny
Dadra and Nagar Haveli,2018-09-26 12:00:00,32,67,1009,17,0.0,Sunny
Dadra and Nagar Haveli,2018-09-26 15:00:00,31,71,1008,23,0.0,Sunny
Dadra and Nagar Haveli,2018-09-26 18:00:00,29,75,1009,13,0.0,Clear
Dadra and Nagar Haveli,2018-09-26 21:00:00,28,77,1010,6,0.0,Clear
Dadra and Nagar Haveli,2018-09-27 00:00:00,27,82,1009,4,0.0,Clear
Dadra and Nagar Haveli,2018-09-27 03:00:00,27,84,1009,3,0.0,Clear
Dadra and Nagar Haveli,2018-09-27 06:00:00,27,76,1010,5,0.0,Sunny
Dadra and Nagar Haveli,2018-09-27 09:00:00,31,59,1010,9,0.0,Sunny
Dadra and Nagar Haveli,2018-09-27 12:00:00,32,62,1009,18,0.0,Sunny
Dadra and Nagar Haveli,2018-09-27 15:00:00,32,64,1008,23,0.0,Sunny
Dadra and Nagar Haveli,2018-09-27 18:00:00,30,65,1009,16,0.0,Clear
Dadra and Nagar Haveli,2018-09-27 21:00:00,29,67,1009,15,0.0,Clear
Dadra and Nagar Haveli,2018-09-28 00:00:00,28,68,1009,14,0.0,Clear
Dadra and Nagar Haveli,2018-09-28 03:00:00,26,65,1009,9,0.0,Clear
Dadra and Nagar Haveli,2018-09-28 06:00:00,25,67,1011,12,0.0,Sunny
Dadra and Nagar Haveli,2018-09-28 09:00:00,31,52,1011,11,0.0,Sunny
Dadra and Nagar Haveli,2018-09-28 12:00:00,33,55,1010,21,0.0,Sunny
Dadra and Nagar Haveli,2018-09-28 15:00:00,33,57,1008,23,0.0,Sunny
Dadra and Nagar Haveli,2018-09-28 18:00:00,30,60,1009,20,0.0,Clear
Dadra and Nagar Haveli,2018-09-28 21:00:00,29,67,1011,13,0.0,Clear
Dadra and Nagar Haveli,2018-09-29 00:00:00,27,68,1010,7,0.0,Clear
Dadra and Nagar Haveli,2018-09-29 03:00:00,25,67,1010,6,0.0,Clear
Dadra and Nagar Haveli,2018-09-29 06:00:00,26,63,1011,7,0.0,Sunny
Dadra and Nagar Haveli,2018-09-29 09:00:00,32,50,1011,9,0.0,Sunny
Dadra and Nagar Haveli,2018-09-29 12:00:00,34,53,1010,19,0.0,Sunny
Dadra and Nagar Haveli,2018-09-29 15:00:00,34,57,1008,26,0.0,Sunny
Dadra and Nagar Haveli,2018-09-29 18:00:00,29,57,1010,20,0.0,Clear
Dadra and Nagar Haveli,2018-09-29 21:00:00,29,60,1010,13,0.0,Clear
Dadra and Nagar Haveli,2018-09-30 00:00:00,28,65,1010,12,0.0,Clear
Dadra and Nagar Haveli,2018-09-30 03:00:00,27,65,1010,11,0.0,Clear
Dadra and Nagar Haveli,2018-09-30 06:00:00,26,61,1011,9,0.0,Sunny
Dadra and Nagar Haveli,2018-09-30 09:00:00,31,46,1012,11,0.0,Sunny
Dadra and Nagar Haveli,2018-09-30 12:00:00,34,48,1010,18,0.0,Sunny
Dadra and Nagar Haveli,2018-09-30 15:00:00,32,50,1008,26,0.0,Sunny
Dadra and Nagar Haveli,2018-09-30 18:00:00,30,51,1009,19,0.0,Clear
Dadra and Nagar Haveli,2018-09-30 21:00:00,29,58,1010,16,0.0,Clear
Dadra and Nagar Haveli,2018-10-01 00:00:00,27,60,1009,13,0.0,Clear
Dadra and Nagar Haveli,2018-10-01 03:00:00,25,60,1010,8,0.0,Clear
Dadra and Nagar Haveli,2018-10-01 06:00:00,26,59,1010,13,0.0,Sunny
Dadra and Nagar Haveli,2018-10-01 09:00:00,32,45,1010,13,0.0,Sunny
Dadra and Nagar Haveli,2018-10-01 12:00:00,35,49,1009,17,0.0,Sunny
Dadra and Nagar Haveli,2018-10-01 15:00:00,33,53,1008,25,0.0,Sunny
Dadra and Nagar Haveli,2018-10-01 18:00:00,30,67,1009,20,0.0,Cloudy
Dadra and Nagar Haveli,2018-10-01 21:00:00,28,74,1009,13,1.2,Heavy rain at times
Dadra and Nagar Haveli,2018-10-02 00:00:00,28,77,1009,6,0.0,Clear
Dadra and Nagar Haveli,2018-10-02 03:00:00,27,77,1010,7,0.0,Clear
Dadra and Nagar Haveli,2018-10-02 06:00:00,28,74,1011,10,0.0,Sunny
Dadra and Nagar Haveli,2018-10-02 09:00:00,32,53,1011,10,0.0,Sunny
Dadra and Nagar Haveli,2018-10-02 12:00:00,33,58,1009,15,0.0,Sunny
Dadra and Nagar Haveli,2018-10-02 15:00:00,33,63,1008,19,0.0,Cloudy
Dadra and Nagar Haveli,2018-10-02 18:00:00,30,70,1010,6,0.0,Clear
Dadra and Nagar Haveli,2018-10-02 21:00:00,28,76,1010,13,0.0,Cloudy
Dadra and Nagar Haveli,2018-10-03 00:00:00,28,81,1010,13,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-10-03 03:00:00,27,81,1010,8,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-10-03 06:00:00,28,76,1011,6,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-10-03 09:00:00,32,55,1011,6,0.0,Sunny
Dadra and Nagar Haveli,2018-10-03 12:00:00,34,60,1009,23,0.1,Patchy rain possible
Dadra and Nagar Haveli,2018-10-03 15:00:00,33,65,1008,22,0.0,Overcast
Dadra and Nagar Haveli,2018-10-03 18:00:00,30,70,1009,10,0.0,Clear
Dadra and Nagar Haveli,2018-10-03 21:00:00,29,72,1010,5,0.0,Partly cloudy
Dadra and Nagar Haveli,2018-10-04 00:00:00,28,73,1010,4,0.0,Cloudy
Dadra and Nagar Haveli,2018-10-04 03:00:00,28,73,1010,11,0.0,Clear
Dadra and Nagar Haveli,2018-10-04 06:00:00,28,66,1011,10,0.0,Sunny
Dadra and Nagar Haveli,2018-10-04 09:00:00,32,51,1010,10,0.0,Sunny
Dadra and Nagar Haveli,2018-10-04 12:00:00,34,56,1009,16,0.0,Sunny
Dadra and Nagar Haveli,2018-10-04 15:00:00,33,61,1008,25,0.0,Cloudy
Dadra and Nagar Haveli,2018-10-04 18:00:00,31,63,1009,14,0.0,Clear
Dadra and Nagar Haveli,2018-10-04 21:00:00,30,66,1010,8,0.0,Clear
Dadra and Nagar Haveli,2018-10-05 00:00:00,28,70,1010,8,0.0,Clear
Dadra and Nagar Haveli,2018-10-05 03:00:00,28,66,1010,8,0.0,Clear
Dadra and Nagar Haveli,2018-10-05 06:00:00,28,64,1012,11,0.0,Sunny
Dadra and Nagar Haveli,2018-10-05 09:00:00,33,50,1011,10,0.0,Sunny
Dadra and Nagar Haveli,2018-10-05 12:00:00,36,52,1010,13,0.0,Sunny
Dadra and Nagar Haveli,2018-10-05 15:00:00,34,54,1008,25,1.2,Heavy rain at times
Dadra and Nagar Haveli,2018-10-05 18:00:00,31,59,1009,15,0.0,Clear
Dadra and Nagar Haveli,2018-10-05 21:00:00,30,58,1010,11,0.0,Clear
Dadra and Nagar Haveli,2018-10-06 00:00:00,28,57,1010,11,0.0,Clear
Dadra and Nagar Haveli,2018-10-06 03:00:00,28,57,1010,13,0.0,Clear
Dadra and Nagar Haveli,2018-10-06 06:00:00,28,61,1011,11,0.0,Sunny
Dadra and Nagar Haveli,2018-10-06 09:00:00,33,48,1011,15,0.0,Sunny
Dadra and Nagar Haveli,2018-10-06 12:00:00,35,50,1009,15,0.0,Sunny
Dadra and Nagar Haveli,2018-10-06 15:00:00,34,53,1008,27,0.0,Sunny
Dadra and Nagar Haveli,2018-10-06 18:00:00,31,58,1009,21,0.0,Clear
Dadra and Nagar Haveli,2018-10-06 21:00:00,30,56,1010,16,0.0,Clear
Dadra and Nagar Haveli,2018-10-07 00:00:00,28,56,1010,16,0.0,Clear
Dadra and Nagar Haveli,2018-10-07 03:00:00,28,57,1010,15,0.0,Clear
Dadra and Nagar Haveli,2018-10-07 06:00:00,29,60,1011,16,0.0,Sunny
Dadra and Nagar Haveli,2018-10-07 09:00:00,33,45,1010,16,0.0,Sunny
Dadra and Nagar Haveli,2018-10-07 12:00:00,36,47,1009,17,0.0,Sunny
Dadra and Nagar Haveli,2018-10-07 15:00:00,34,49,1008,23,0.0,Sunny
Dadra and Nagar Haveli,2018-10-07 18:00:00,31,51,1009,27,0.0,Clear
Dadra and Nagar Haveli,2018-10-07 21:00:00,29,50,1010,19,0.0,Clear
Dadra and Nagar Haveli,2018-10-08 00:00:00,28,52,1009,21,0.0,Clear
Dadra and Nagar Haveli,2018-10-08 03:00:00,28,51,1009,15,0.0,Clear
Dadra and Nagar Haveli,2018-10-08 06:00:00,29,56,1010,15,0.0,Sunny
Dadra and Nagar Haveli,2018-10-08 09:00:00,33,40,1010,17,0.0,Sunny
Dadra and Nagar Haveli,2018-10-08 12:00:00,34,46,1008,20,0.0,Sunny
Dadra and Nagar Haveli,2018-10-08 15:00:00,33,53,1007,26,0.0,Sunny
Dadra and Nagar Haveli,2018-10-08 18:00:00,31,58,1008,19,0.0,Clear
Dadra and Nagar Haveli,2018-10-08 21:00:00,30,57,1009,7,0.0,Clear
Haryana,2018-09-12 00:00:00,27,78,1005,9,0.0,Clear
Haryana,2018-09-12 03:00:00,26,81,1005,10,0.0,Clear
Haryana,2018-09-12 06:00:00,27,73,1005,4,0.0,Cloudy
Haryana,2018-09-12 09:00:00,31,57,1004,19,0.0,Sunny
Haryana,2018-09-12 12:00:00,31,52,1003,30,1.3,Heavy rain at times
Haryana,2018-09-12 15:00:00,31,64,1002,29,0.6,Moderate rain at times
Haryana,2018-09-12 18:00:00,29,69,1003,7,0.0,Partly cloudy
Haryana,2018-09-12 21:00:00,27,75,1003,8,0.1,Patchy rain possible
Haryana,2018-09-13 00:00:00,27,74,1003,11,0.0,Clear
Haryana,2018-09-13 03:00:00,26,74,1003,18,0.0,Cloudy
Haryana,2018-09-13 06:00:00,26,69,1004,20,0.0,Sunny
Haryana,2018-09-13 09:00:00,30,56,1004,19,0.0,Sunny
Haryana,2018-09-13 12:00:00,32,52,1003,22,0.0,Sunny
Haryana,2018-09-13 15:00:00,33,61,1002,18,0.0,Cloudy
Haryana,2018-09-13 18:00:00,29,63,1004,5,0.0,Clear
Haryana,2018-09-13 21:00:00,28,65,1005,11,0.0,Clear
Haryana,2018-09-14 00:00:00,26,69,1005,9,0.0,Clear
Haryana,2018-09-14 03:00:00,25,74,1005,18,0.0,Clear
Haryana,2018-09-14 06:00:00,26,71,1007,11,0.0,Sunny
Haryana,2018-09-14 09:00:00,30,56,1007,16,0.0,Sunny
Haryana,2018-09-14 12:00:00,32,52,1006,13,0.0,Sunny
Haryana,2018-09-14 15:00:00,32,62,1005,13,0.0,Sunny
Haryana,2018-09-14 18:00:00,29,67,1007,13,0.0,Clear
Haryana,2018-09-14 21:00:00,27,69,1007,9,0.0,Clear
Haryana,2018-09-15 00:00:00,26,70,1007,6,0.0,Clear
Haryana,2018-09-15 03:00:00,25,70,1007,8,0.0,Clear
Haryana,2018-09-15 06:00:00,26,69,1009,7,0.0,Sunny
Haryana,2018-09-15 09:00:00,30,54,1008,13,0.0,Sunny
Haryana,2018-09-15 12:00:00,32,50,1007,19,0.0,Sunny
Haryana,2018-09-15 15:00:00,32,61,1006,18,0.0,Cloudy
Haryana,2018-09-15 18:00:00,28,66,1007,15,0.0,Clear
Haryana,2018-09-15 21:00:00,27,67,1007,16,0.0,Clear
Haryana,2018-09-16 00:00:00,25,68,1006,17,0.0,Clear
Haryana,2018-09-16 03:00:00,24,68,1007,15,0.0,Clear
Haryana,2018-09-16 06:00:00,25,67,1008,14,0.0,Sunny
Haryana,2018-09-16 09:00:00,30,54,1007,22,0.0,Sunny
Haryana,2018-09-16 12:00:00,32,49,1005,28,0.0,Sunny
Haryana,2018-09-16 15:00:00,30,63,1004,30,0.0,Sunny
Haryana,2018-09-16 18:00:00,28,63,1006,20,0.0,Clear
Haryana,2018-09-16 21:00:00,27,60,1006,14,0.0,Clear
Haryana,2018-09-17 00:00:00,26,63,1006,12,0.0,Clear
Haryana,2018-09-17 03:00:00,25,65,1006,8,0.0,Clear
Haryana,2018-09-17 06:00:00,24,59,1007,7,0.0,Sunny
Haryana,2018-09-17 09:00:00,30,47,1006,15,0.0,Sunny
Haryana,2018-09-17 12:00:00,32,44,1004,27,0.0,Sunny
Haryana,2018-09-17 15:00:00,31,59,1004,28,0.0,Sunny
Haryana,2018-09-17 18:00:00,28,60,1005,17,0.0,Clear
Haryana,2018-09-17 21:00:00,27,60,1006,20,0.0,Clear
Haryana,2018-09-18 00:00:00,25,64,1006,13,0.0,Clear
Haryana,2018-09-18 03:00:00,23,67,1007,13,0.0,Clear
Haryana,2018-09-18 06:00:00,24,62,1007,8,0.0,Sunny
Haryana,2018-09-18 09:00:00,30,44,1006,15,0.0,Sunny
Haryana,2018-09-18 12:00:00,33,41,1005,23,0.0,Sunny
Haryana,2018-09-18 15:00:00,31,56,1004,24,0.0,Sunny
Haryana,2018-09-18 18:00:00,29,57,1005,12,0.0,Clear
Haryana,2018-09-18 21:00:00,26,57,1006,17,0.0,Clear
Haryana,2018-09-19 00:00:00,25,61,1006,11,0.0,Clear
Haryana,2018-09-19 03:00:00,22,64,1007,13,0.0,Clear
Haryana,2018-09-19 06:00:00,23,62,1007,7,0.0,Sunny
Haryana,2018-09-19 09:00:00,29,45,1006,16,0.0,Sunny
Haryana,2018-09-19 12:00:00,34,40,1004,26,0.0,Sunny
Haryana,2018-09-19 15:00:00,31,56,1003,26,0.0,Sunny
Haryana,2018-09-19 18:00:00,29,58,1005,12,0.0,Clear
Haryana,2018-09-19 21:00:00,27,61,1005,10,0.0,Clear
Haryana,2018-09-20 00:00:00,24,64,1005,7,0.0,Clear
Haryana,2018-09-20 03:00:00,23,67,1006,5,0.0,Clear
Haryana,2018-09-20 06:00:00,24,64,1006,2,0.0,Sunny
Haryana,2018-09-20 09:00:00,30,47,1006,12,0.0,Sunny
Haryana,2018-09-20 12:00:00,33,44,1005,13,0.0,Sunny
Haryana,2018-09-20 15:00:00,34,56,1005,9,0.0,Sunny
Haryana,2018-09-20 18:00:00,29,64,1007,16,0.0,Clear
Haryana,2018-09-20 21:00:00,27,68,1008,13,0.0,Clear
Haryana,2018-09-21 00:00:00,26,73,1008,19,0.0,Clear
Haryana,2018-09-21 03:00:00,25,73,1008,17,0.2,Patchy rain possible
Haryana,2018-09-21 06:00:00,24,72,1009,21,0.0,Cloudy
Haryana,2018-09-21 09:00:00,29,62,1009,19,0.0,Sunny
Haryana,2018-09-21 12:00:00,33,56,1008,30,0.1,Patchy rain possible
Haryana,2018-09-21 15:00:00,30,70,1008,29,0.5,Moderate rain at times
Haryana,2018-09-21 18:00:00,26,80,1009,18,0.0,Clear
Haryana,2018-09-21 21:00:00,26,76,1010,14,0.0,Clear
Haryana,2018-09-22 00:00:00,24,90,1010,16,0.0,Overcast
Haryana,2018-09-22 03:00:00,23,94,1010,11,3.8,Moderate or heavy rain shower
Haryana,2018-09-22 06:00:00,23,94,1010,20,9.4,Moderate or heavy rain shower
Haryana,2018-09-22 09:00:00,22,93,1012,37,7.8,Moderate or heavy rain shower
Haryana,2018-09-22 12:00:00,22,90,1010,34,1.5,Moderate or heavy rain shower
Haryana,2018-09-22 15:00:00,25,84,1009,28,0.1,Patchy rain possible
Haryana,2018-09-22 18:00:00,23,93,1010,27,0.2,Patchy rain possible
Haryana,2018-09-22 21:00:00,24,92,1011,30,0.0,Cloudy
Haryana,2018-09-23 00:00:00,23,91,1010,36,0.0,Cloudy
Haryana,2018-09-23 03:00:00,23,89,1010,33,1.6,Moderate or heavy rain shower
Haryana,2018-09-23 06:00:00,25,84,1011,35,0.0,Cloudy
Haryana,2018-09-23 09:00:00,26,80,1011,46,0.1,Patchy rain possible
Haryana,2018-09-23 12:00:00,27,75,1009,39,1.5,Heavy rain at times
Haryana,2018-09-23 15:00:00,27,83,1008,39,1.9,Moderate or heavy rain shower
Haryana,2018-09-23 18:00:00,25,87,1010,32,0.1,Patchy rain possible
Haryana,2018-09-23 21:00:00,24,91,1010,36,0.0,Overcast
Haryana,2018-09-24 00:00:00,24,95,1008,35,2.0,Moderate or heavy rain shower
Haryana,2018-09-24 03:00:00,23,95,1007,35,6.9,Moderate or heavy rain shower
Haryana,2018-09-24 06:00:00,23,94,1008,41,4.4,Moderate or heavy rain shower
Haryana,2018-09-24 09:00:00,24,92,1008,35,4.7,Moderate or heavy rain shower
Haryana,2018-09-24 12:00:00,25,90,1007,31,1.8,Moderate or heavy rain shower
Haryana,2018-09-24 15:00:00,24,90,1006,23,2.8,Moderate or heavy rain shower
Haryana,2018-09-24 18:00:00,23,91,1008,21,0.4,Patchy rain possible
Haryana,2018-09-24 21:00:00,23,93,1008,17,0.4,Patchy rain possible
Haryana,2018-09-25 00:00:00,22,92,1008,14,0.2,Patchy rain possible
Haryana,2018-09-25 03:00:00,21,88,1007,16,0.0,Partly cloudy
Haryana,2018-09-25 06:00:00,24,83,1009,13,0.0,Partly cloudy
Haryana,2018-09-25 09:00:00,26,72,1009,15,0.0,Cloudy
Haryana,2018-09-25 12:00:00,29,64,1008,15,0.2,Patchy rain possible
Haryana,2018-09-25 15:00:00,28,77,1006,14,0.0,Sunny
Haryana,2018-09-25 18:00:00,25,82,1007,14,0.0,Clear
Haryana,2018-09-25 21:00:00,23,80,1008,16,0.0,Clear
Haryana,2018-09-26 00:00:00,23,85,1007,13,0.0,Clear
Haryana,2018-09-26 03:00:00,22,92,1007,15,0.0,Clear
Haryana,2018-09-26 06:00:00,24,84,1007,13,0.0,Sunny
Haryana,2018-09-26 09:00:00,28,67,1007,17,0.0,Sunny
Haryana,2018-09-26 12:00:00,31,61,1006,24,0.0,Sunny
Haryana,2018-09-26 15:00:00,30,74,1006,21,0.0,Sunny
Haryana,2018-09-26 18:00:00,28,81,1008,11,0.0,Clear
Haryana,2018-09-26 21:00:00,26,81,1008,8,0.0,Clear
Haryana,2018-09-27 00:00:00,24,82,1007,7,0.0,Clear
Haryana,2018-09-27 03:00:00,23,84,1008,5,0.0,Clear
Haryana,2018-09-27 06:00:00,24,79,1009,5,0.0,Sunny
Haryana,2018-09-27 09:00:00,29,60,1008,13,0.0,Sunny
Haryana,2018-09-27 12:00:00,31,53,1007,17,0.1,Patchy rain possible
Haryana,2018-09-27 15:00:00,31,66,1007,16,0.0,Sunny
Haryana,2018-09-27 18:00:00,29,72,1009,8,0.0,Clear
Haryana,2018-09-27 21:00:00,27,75,1009,4,0.0,Clear
Haryana,2018-09-28 00:00:00,26,76,1009,1,0.0,Clear
Haryana,2018-09-28 03:00:00,24,78,1009,1,0.0,Clear
Haryana,2018-09-28 06:00:00,25,70,1010,3,0.0,Sunny
Haryana,2018-09-28 09:00:00,29,56,1010,8,0.0,Sunny
Haryana,2018-09-28 12:00:00,32,45,1008,20,0.0,Cloudy
Haryana,2018-09-28 15:00:00,30,58,1008,19,0.2,Patchy rain possible
Haryana,2018-09-28 18:00:00,27,63,1009,8,0.0,Clear
Haryana,2018-09-28 21:00:00,25,68,1010,7,0.0,Clear
Haryana,2018-09-29 00:00:00,25,74,1009,4,0.0,Clear
Haryana,2018-09-29 03:00:00,25,77,1009,5,0.0,Clear
Haryana,2018-09-29 06:00:00,25,67,1011,4,0.0,Sunny
Haryana,2018-09-29 09:00:00,30,50,1010,10,0.0,Sunny
Haryana,2018-09-29 12:00:00,33,43,1009,16,0.0,Sunny
Haryana,2018-09-29 15:00:00,31,59,1009,17,0.0,Cloudy
Haryana,2018-09-29 18:00:00,26,63,1010,16,0.0,Clear
Haryana,2018-09-29 21:00:00,26,63,1010,13,0.0,Clear
Haryana,2018-09-30 00:00:00,25,64,1009,14,0.0,Clear
Haryana,2018-09-30 03:00:00,24,65,1009,13,0.0,Clear
Haryana,2018-09-30 06:00:00,24,62,1010,12,0.0,Sunny
Haryana,2018-09-30 09:00:00,29,48,1010,21,0.0,Sunny
Haryana,2018-09-30 12:00:00,31,45,1008,27,0.0,Sunny
Haryana,2018-09-30 15:00:00,30,60,1008,25,0.0,Sunny
Haryana,2018-09-30 18:00:00,26,62,1008,15,0.0,Clear
Haryana,2018-09-30 21:00:00,26,63,1008,18,0.0,Clear
Haryana,2018-10-01 00:00:00,24,65,1008,18,0.0,Clear
Haryana,2018-10-01 03:00:00,23,66,1008,12,0.0,Clear
Haryana,2018-10-01 06:00:00,23,61,1009,13,0.0,Sunny
Haryana,2018-10-01 09:00:00,28,44,1009,20,0.0,Sunny
Haryana,2018-10-01 12:00:00,32,39,1008,23,0.0,Sunny
Haryana,2018-10-01 15:00:00,31,54,1008,21,0.0,Sunny
Haryana,2018-10-01 18:00:00,28,54,1009,17,0.0,Clear
Haryana,2018-10-01 21:00:00,25,56,1009,15,0.0,Clear
Haryana,2018-10-02 00:00:00,24,60,1009,13,0.0,Clear
Haryana,2018-10-02 03:00:00,23,62,1009,10,0.0,Clear
Haryana,2018-10-02 06:00:00,23,57,1011,9,0.0,Sunny
Haryana,2018-10-02 09:00:00,29,43,1011,13,0.0,Sunny
Haryana,2018-10-02 12:00:00,33,37,1009,16,0.0,Sunny
Haryana,2018-10-02 15:00:00,30,51,1009,13,0.0,Sunny
Haryana,2018-10-02 18:00:00,28,51,1010,10,0.0,Clear
Haryana,2018-10-02 21:00:00,26,54,1010,8,0.0,Clear
Haryana,2018-10-03 00:00:00,24,54,1009,8,0.0,Clear
Haryana,2018-10-03 03:00:00,23,55,1009,5,0.0,Clear
Haryana,2018-10-03 06:00:00,23,51,1010,4,0.0,Sunny
Haryana,2018-10-03 09:00:00,29,39,1010,9,0.0,Sunny
Haryana,2018-10-03 12:00:00,33,31,1008,9,0.0,Sunny
Haryana,2018-10-03 15:00:00,32,46,1008,11,0.0,Sunny
Haryana,2018-10-03 18:00:00,28,47,1009,11,0.0,Clear
Haryana,2018-10-03 21:00:00,25,51,1010,20,0.0,Cloudy
Haryana,2018-10-04 00:00:00,24,56,1010,13,0.0,Clear
Haryana,2018-10-04 03:00:00,22,59,1011,13,0.0,Clear
Haryana,2018-10-04 06:00:00,22,59,1012,11,0.0,Sunny
Haryana,2018-10-04 09:00:00,29,42,1011,7,0.0,Sunny
Haryana,2018-10-04 12:00:00,32,33,1010,13,0.0,Sunny
Haryana,2018-10-04 15:00:00,32,47,1010,10,0.0,Sunny
Haryana,2018-10-04 18:00:00,27,55,1011,15,0.0,Clear
Haryana,2018-10-04 21:00:00,25,58,1012,10,0.0,Clear
Haryana,2018-10-05 00:00:00,23,61,1012,9,0.0,Clear
Haryana,2018-10-05 03:00:00,20,62,1012,4,0.0,Clear
Haryana,2018-10-05 06:00:00,21,61,1013,9,0.0,Sunny
Haryana,2018-10-05 09:00:00,28,42,1012,12,0.0,Sunny
Haryana,2018-10-05 12:00:00,32,32,1011,18,0.0,Sunny
Haryana,2018-10-05 15:00:00,30,47,1010,18,0.0,Sunny
Haryana,2018-10-05 18:00:00,27,48,1011,16,0.0,Clear
Haryana,2018-10-05 21:00:00,26,47,1011,17,0.0,Clear
Haryana,2018-10-06 00:00:00,23,49,1011,14,0.0,Clear
Haryana,2018-10-06 03:00:00,22,52,1011,14,0.0,Clear
Haryana,2018-10-06 06:00:00,21,49,1012,5,0.0,Sunny
Haryana,2018-10-06 09:00:00,27,36,1012,12,0.0,Sunny
Haryana,2018-10-06 12:00:00,32,31,1010,15,0.0,Sunny
Haryana,2018-10-06 15:00:00,31,45,1010,21,0.0,Sunny
Haryana,2018-10-06 18:00:00,27,45,1011,10,0.0,Clear
Haryana,2018-10-06 21:00:00,25,47,1011,18,0.0,Clear
Haryana,2018-10-07 00:00:00,23,49,1011,11,0.0,Clear
Haryana,2018-10-07 03:00:00,21,53,1012,7,0.0,Clear
Haryana,2018-10-07 06:00:00,20,51,1013,3,0.0,Sunny
Haryana,2018-10-07 09:00:00,27,37,1012,9,0.0,Sunny
Haryana,2018-10-07 12:00:00,32,33,1010,14,0.0,Sunny
Haryana,2018-10-07 15:00:00,32,44,1009,16,0.0,Sunny
Haryana,2018-10-07 18:00:00,26,45,1010,6,0.0,Clear
Haryana,2018-10-07 21:00:00,23,49,1011,10,0.0,Clear
Haryana,2018-10-08 00:00:00,22,55,1011,11,0.0,Clear
Haryana,2018-10-08 03:00:00,20,58,1011,7,0.0,Clear
Haryana,2018-10-08 06:00:00,21,54,1011,3,0.0,Sunny
Haryana,2018-10-08 09:00:00,28,38,1010,5,0.0,Sunny
Haryana,2018-10-08 12:00:00,31,31,1008,12,0.0,Sunny
Haryana,2018-10-08 15:00:00,32,44,1008,10,0.0,Sunny
Haryana,2018-10-08 18:00:00,26,46,1008,11,0.0,Clear
Haryana,2018-10-08 21:00:00,23,54,1008,12,0.0,Clear
Tamil Nadu,2018-09-12 00:00:00,28,81,1009,17,0.0,Clear
Tamil Nadu,2018-09-12 03:00:00,28,80,1009,21,0.1,Patchy rain possible
Tamil Nadu,2018-09-12 06:00:00,28,67,1011,17,0.0,Partly cloudy
Tamil Nadu,2018-09-12 09:00:00,31,60,1011,23,0.0,Sunny
Tamil Nadu,2018-09-12 12:00:00,31,63,1008,28,0.1,Patchy rain possible
Tamil Nadu,2018-09-12 15:00:00,31,67,1006,31,0.0,Sunny
Tamil Nadu,2018-09-12 18:00:00,29,75,1007,26,0.0,Clear
Tamil Nadu,2018-09-12 21:00:00,29,78,1008,20,0.0,Clear
Tamil Nadu,2018-09-13 00:00:00,28,78,1007,26,0.0,Partly cloudy
Tamil Nadu,2018-09-13 03:00:00,28,76,1008,27,0.7,Moderate rain at times
Tamil Nadu,2018-09-13 06:00:00,28,71,1009,27,0.0,Cloudy
Tamil Nadu,2018-09-13 09:00:00,30,62,1008,30,0.0,Cloudy
